CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,OCCUPATION_TREATED,MONTHS_BALANCE,STATUS,target
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-50,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-51,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-52,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-53,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-54,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-55,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-56,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-57,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-58,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-59,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,0,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-1,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-2,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-3,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-4,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-5,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-6,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-7,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-8,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-9,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-10,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-11,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-12,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-13,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-14,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-15,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-16,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-17,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-18,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-17,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-18,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-19,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-20,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-21,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-22,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-24,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-25,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,0,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-1,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-2,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-3,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-4,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-5,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-6,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-7,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-8,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-9,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-10,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-11,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-12,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-13,C,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-14,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-15,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-16,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-17,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-18,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-19,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-20,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-21,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-22,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,0,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-1,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-2,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-3,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-4,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-5,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-6,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-7,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-12,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-13,1,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-14,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-15,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-16,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-17,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-18,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-19,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-20,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-21,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-22,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-24,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-25,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-26,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-27,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-28,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-29,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-30,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-31,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-32,X,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-33,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-34,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-35,0,1
F,0.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,2.0,Medicine staff,-36,X,1
F,0.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,3.0,Sales staff,0,0,1
F,0.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,3.0,Sales staff,-1,0,1
F,0.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,3.0,Sales staff,-2,0,1
F,0.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,3.0,Sales staff,-3,0,1
F,0.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,3.0,Sales staff,-4,0,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,0,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-1,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-2,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-3,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-4,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-5,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-6,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-7,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-8,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-9,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-10,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-11,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-12,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-13,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-14,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-15,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-16,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-17,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-18,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-19,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-20,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-21,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-22,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-23,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-24,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-25,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-26,C,1
M,1.0,1.0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,2.0,Drivers,-27,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-45,X,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-46,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-47,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-48,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-49,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-50,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-51,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,0,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-1,0,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-2,X,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-3,X,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-4,X,1
M,0.0,1.0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18188,-578,1,0,0,0,2.0,Drivers,-5,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-12,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-13,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-14,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-15,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-16,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-17,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-18,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-19,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-20,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-21,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-22,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-23,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-24,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-25,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-26,0,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-27,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,0,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-1,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-2,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-3,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-4,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-5,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-6,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-7,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-8,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-9,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-10,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-11,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-12,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-13,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-14,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-15,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-16,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-17,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-18,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-19,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-20,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-21,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-22,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-23,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-24,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-25,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-26,X,1
M,1.0,1.0,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,2.0,Sales staff,-27,X,1
